date,state_id,regime,confidence,kmeans_cluster
2003-01-02,3,High-Volatility,1.0,2
2003-01-03,3,High-Volatility,0.9975474558658365,2
2003-01-06,3,High-Volatility,0.993525433432524,2
2003-01-07,3,High-Volatility,0.981217319804623,2
2003-01-08,3,High-Volatility,0.9644592805439338,2
2003-01-09,3,High-Volatility,0.9493700515340003,2
2003-01-10,3,High-Volatility,0.9172421135202252,2
2003-01-13,3,High-Volatility,0.8941668973538484,2
2003-01-14,3,High-Volatility,0.88191924711521,2
2003-01-15,3,High-Volatility,0.875738414458575,2
2003-01-16,3,High-Volatility,0.8749542136379244,2
2003-01-17,3,High-Volatility,0.8783113813396042,2
2003-01-21,3,High-Volatility,0.8910102379856297,2
2003-01-22,3,High-Volatility,0.9174593856104839,2
2003-01-23,3,High-Volatility,0.9462545854284055,2
2003-01-24,3,High-Volatility,0.9898161816516562,2
2003-01-27,3,High-Volatility,0.9992421838326668,2
2003-01-28,3,High-Volatility,0.9997627152282651,2
2003-01-29,3,High-Volatility,0.9998992449848276,2
2003-01-30,3,High-Volatility,0.9999512008154937,2
2003-01-31,3,High-Volatility,0.999982195133527,2
2003-02-03,3,High-Volatility,0.9999955442607776,2
2003-02-04,3,High-Volatility,0.9999967074054075,2
2003-02-05,3,High-Volatility,0.9999965693518519,2
2003-02-06,3,High-Volatility,0.9999969268621426,2
2003-02-07,3,High-Volatility,0.9999974972374217,2
2003-02-10,3,High-Volatility,0.999996690809003,2
2003-02-11,3,High-Volatility,0.9999966511951837,2
2003-02-12,3,High-Volatility,0.9999973862247824,2
2003-02-13,3,High-Volatility,0.9999957783746121,2
2003-02-14,3,High-Volatility,0.9999951724064999,2
2003-02-18,3,High-Volatility,0.9999965408374721,2
2003-02-19,3,High-Volatility,0.9999956544983263,2
2003-02-20,3,High-Volatility,0.9999946490968257,2
2003-02-21,3,High-Volatility,0.9999953453479165,2
2003-02-24,3,High-Volatility,0.9999945134700727,2
2003-02-25,3,High-Volatility,0.9999979297193534,2
2003-02-26,3,High-Volatility,0.999996201018743,2
2003-02-27,3,High-Volatility,0.9999976746393919,2
2003-02-28,3,High-Volatility,0.9999963250187872,2
2003-03-03,3,High-Volatility,0.9999963901820264,2
2003-03-04,3,High-Volatility,0.9999980882548782,2
2003-03-05,3,High-Volatility,0.9999979530314735,2
2003-03-06,3,High-Volatility,0.9999977348878207,2
2003-03-07,3,High-Volatility,0.9999978159454462,2
2003-03-10,3,High-Volatility,0.9999992407250073,2
2003-03-11,3,High-Volatility,0.9999997206323704,2
2003-03-12,3,High-Volatility,0.9999996824517943,2
2003-03-13,3,High-Volatility,0.9999998901548739,2
2003-03-14,3,High-Volatility,0.9999997071864046,2
2003-03-17,3,High-Volatility,0.9999999171850539,2
2003-03-18,3,High-Volatility,0.9999998454113785,2
2003-03-19,3,High-Volatility,0.9999997144514462,2
2003-03-20,3,High-Volatility,0.9999994910723602,2
2003-03-21,3,High-Volatility,0.9999996674414986,2
2003-03-24,3,High-Volatility,0.9999996046390933,2
2003-03-25,3,High-Volatility,0.9999999442479763,2
2003-03-26,3,High-Volatility,0.9999998359817389,2
2003-03-27,3,High-Volatility,0.9999997478699105,2
2003-03-28,3,High-Volatility,0.9999995235267531,2
2003-03-31,3,High-Volatility,0.9999987448617195,2
2003-04-01,3,High-Volatility,0.999999670300949,2
2003-04-02,3,High-Volatility,0.9999998234889218,2
2003-04-03,3,High-Volatility,0.9999992923551647,2
2003-04-04,3,High-Volatility,0.9999992387241206,2
2003-04-07,3,High-Volatility,0.9999993781968556,2
2003-04-08,3,High-Volatility,0.9999992452142699,2
2003-04-09,3,High-Volatility,0.9999981774834178,2
2003-04-10,3,High-Volatility,0.9999991457993029,2
2003-04-11,3,High-Volatility,0.9999985140104527,2
2003-04-14,3,High-Volatility,0.9999998115308877,2
2003-04-15,3,High-Volatility,0.9999987914496187,2
2003-04-16,3,High-Volatility,0.999996102608157,2
2003-04-17,3,High-Volatility,0.9999995287836301,2
2003-04-21,3,High-Volatility,0.9999955006088653,2
2003-04-22,3,High-Volatility,0.99999962094087,2
2003-04-23,3,High-Volatility,0.9999978614673766,2
2003-04-24,3,High-Volatility,0.9999869384062476,2
2003-04-25,3,High-Volatility,0.9999789576790353,2
2003-04-28,3,High-Volatility,0.9999948247047764,2
2003-04-29,3,High-Volatility,0.9999628439645637,2
2003-04-30,3,High-Volatility,0.9994817504392671,2
2003-05-01,3,High-Volatility,0.9970842968118253,2
2003-05-02,3,High-Volatility,0.9943801521164787,2
2003-05-05,3,High-Volatility,0.9686895593475243,2
2003-05-06,3,High-Volatility,0.8965162712780788,2
2003-05-07,1,Risk-Off,0.6770604307412343,2
2003-05-08,1,Risk-Off,0.5287019510168894,2
2003-05-09,1,Risk-Off,0.6001029013689397,2
2003-05-12,1,Risk-Off,0.8032071463754495,2
2003-05-13,1,Risk-Off,0.9567994849586731,2
2003-05-14,1,Risk-Off,0.9919704219802508,2
2003-05-15,1,Risk-Off,0.9981269657406159,2
2003-05-16,1,Risk-Off,0.9997709686522668,2
2003-05-19,1,Risk-Off,0.9999661572161751,2
2003-05-20,1,Risk-Off,0.9999827943527165,2
2003-05-21,1,Risk-Off,0.9999873272647988,2
2003-05-22,1,Risk-Off,0.9999908503323458,2
2003-05-23,1,Risk-Off,0.9999932481160271,2
2003-05-27,1,Risk-Off,0.9999925104264894,2
2003-05-28,1,Risk-Off,0.9999942265552135,2
2003-05-29,1,Risk-Off,0.9999944567361061,2
2003-05-30,1,Risk-Off,0.9999931212096392,2
2003-06-02,1,Risk-Off,0.9999958715937918,2
2003-06-03,1,Risk-Off,0.9999962869693074,2
2003-06-04,1,Risk-Off,0.9999967224920561,2
2003-06-05,1,Risk-Off,0.9999970257602974,2
2003-06-06,1,Risk-Off,0.9999970958712189,2
2003-06-09,1,Risk-Off,0.999997399674355,2
2003-06-10,1,Risk-Off,0.9999976623321384,2
2003-06-11,1,Risk-Off,0.9999978380170157,2
2003-06-12,1,Risk-Off,0.9999981411546283,2
2003-06-13,1,Risk-Off,0.999998065433881,2
2003-06-16,1,Risk-Off,0.9999971307084033,2
2003-06-17,1,Risk-Off,0.9999980242593174,2
2003-06-18,1,Risk-Off,0.9999985882651306,2
2003-06-19,1,Risk-Off,0.9999987433919778,2
2003-06-20,1,Risk-Off,0.9999984268009581,2
2003-06-23,1,Risk-Off,0.999997841360311,2
2003-06-24,1,Risk-Off,0.9999980302401428,2
2003-06-25,1,Risk-Off,0.9999981962080607,2
2003-06-26,1,Risk-Off,0.999997641581156,2
2003-06-27,1,Risk-Off,0.9999988041752532,2
2003-06-30,1,Risk-Off,0.999998528616916,2
2003-07-01,1,Risk-Off,0.9999986720658576,2
2003-07-02,1,Risk-Off,0.9999984487706778,2
2003-07-03,1,Risk-Off,0.9999989765861536,2
2003-07-07,1,Risk-Off,0.9999979250045427,2
2003-07-08,1,Risk-Off,0.9999979907099437,2
2003-07-09,1,Risk-Off,0.9999987496201898,2
2003-07-10,1,Risk-Off,0.9999991055705685,2
2003-07-11,1,Risk-Off,0.9999981484705901,2
2003-07-14,1,Risk-Off,0.9999985878212977,2
2003-07-15,1,Risk-Off,0.9999989982903131,2
2003-07-16,1,Risk-Off,0.9999991138251351,2
2003-07-17,1,Risk-Off,0.9999992476298859,2
2003-07-18,1,Risk-Off,0.9999979351399306,2
2003-07-21,1,Risk-Off,0.9999990696746643,2
2003-07-22,1,Risk-Off,0.9999965595475326,2
2003-07-23,1,Risk-Off,0.9999977641116387,2
2003-07-24,1,Risk-Off,0.9999981253985715,2
2003-07-25,1,Risk-Off,0.9999969919817652,2
2003-07-28,1,Risk-Off,0.9999988478527755,2
2003-07-29,1,Risk-Off,0.9999989058129888,2
2003-07-30,1,Risk-Off,0.99999879153693,2
2003-07-31,1,Risk-Off,0.9999991608969022,2
2003-08-01,1,Risk-Off,0.9999994889877994,2
2003-08-04,1,Risk-Off,0.9999994426436122,2
2003-08-05,1,Risk-Off,0.999999263589687,2
2003-08-06,1,Risk-Off,0.9999993393941985,2
2003-08-07,1,Risk-Off,0.9999994060528424,2
2003-08-08,1,Risk-Off,0.9999994700193878,2
2003-08-11,1,Risk-Off,0.9999994347128228,0
2003-08-12,1,Risk-Off,0.9999993659878064,0
2003-08-13,1,Risk-Off,0.9999995345425479,0
2003-08-14,1,Risk-Off,0.9999994531610031,0
2003-08-15,1,Risk-Off,0.999999539919478,0
2003-08-18,1,Risk-Off,0.9999995481303925,0
2003-08-19,1,Risk-Off,0.9999996274601256,0
2003-08-20,1,Risk-Off,0.9999996353181569,0
2003-08-21,1,Risk-Off,0.9999996115694402,0
2003-08-22,1,Risk-Off,0.9999996943661712,0
2003-08-25,1,Risk-Off,0.9999996496445124,0
2003-08-26,1,Risk-Off,0.9999996396146084,0
2003-08-27,1,Risk-Off,0.9999996411498349,0
2003-08-28,1,Risk-Off,0.9999995180370458,0
2003-08-29,1,Risk-Off,0.9999993672574602,0
2003-09-02,1,Risk-Off,0.9999982528258244,0
2003-09-03,1,Risk-Off,0.9999986835909591,0
2003-09-04,1,Risk-Off,0.9999991500593725,0
2003-09-05,1,Risk-Off,0.9999995364888656,0
2003-09-08,1,Risk-Off,0.9999990239198485,0
2003-09-09,1,Risk-Off,0.9999996494480615,0
2003-09-10,1,Risk-Off,0.9999996665247283,0
2003-09-11,1,Risk-Off,0.9999996265251654,0
2003-09-12,1,Risk-Off,0.9999996658298745,0
2003-09-15,1,Risk-Off,0.9999996792685638,0
2003-09-16,1,Risk-Off,0.9999995938124727,0
2003-09-17,1,Risk-Off,0.9999996871156817,0
2003-09-18,1,Risk-Off,0.9999996451334202,0
2003-09-19,1,Risk-Off,0.9999997084487829,0
2003-09-22,1,Risk-Off,0.9999996205479684,0
2003-09-23,1,Risk-Off,0.9999996363367907,0
2003-09-24,1,Risk-Off,0.9999994174251574,0
2003-09-25,1,Risk-Off,0.999998967181988,0
2003-09-26,1,Risk-Off,0.9999988447896009,0
2003-09-29,1,Risk-Off,0.9999990768633038,0
2003-09-30,1,Risk-Off,0.9999976749849991,2
2003-10-01,1,Risk-Off,0.999999375184611,0
2003-10-02,1,Risk-Off,0.9999992794076075,0
2003-10-03,1,Risk-Off,0.9999995350664166,0
2003-10-06,1,Risk-Off,0.9999995441613594,0
2003-10-07,1,Risk-Off,0.9999995934086573,0
2003-10-08,1,Risk-Off,0.9999996078514274,0
2003-10-09,1,Risk-Off,0.999999615953203,0
2003-10-10,1,Risk-Off,0.9999996149272934,0
2003-10-13,1,Risk-Off,0.9999995323488476,0
2003-10-14,1,Risk-Off,0.9999995959188616,0
2003-10-15,1,Risk-Off,0.9999996190891395,0
2003-10-16,1,Risk-Off,0.9999995862964116,0
2003-10-17,1,Risk-Off,0.9999996707993519,0
2003-10-20,1,Risk-Off,0.9999993124295178,0
2003-10-21,1,Risk-Off,0.9999994819046584,0
2003-10-22,1,Risk-Off,0.9999996353945545,0
2003-10-23,1,Risk-Off,0.9999992245978597,0
2003-10-24,1,Risk-Off,0.9999993328713068,0
2003-10-27,1,Risk-Off,0.9999991132212311,0
2003-10-28,1,Risk-Off,0.9999971212533236,0
2003-10-29,1,Risk-Off,0.9999988735186868,0
2003-10-30,1,Risk-Off,0.9999990037691038,0
2003-10-31,1,Risk-Off,0.9999991554326626,0
2003-11-03,1,Risk-Off,0.9999989946741659,0
2003-11-04,1,Risk-Off,0.9999995414328765,0
2003-11-05,1,Risk-Off,0.9999994882529281,0
2003-11-06,1,Risk-Off,0.9999993857747608,0
2003-11-07,1,Risk-Off,0.9999995904255158,0
2003-11-10,1,Risk-Off,0.9999996795923438,0
2003-11-11,1,Risk-Off,0.9999996496226845,0
2003-11-12,1,Risk-Off,0.9999995341714741,0
2003-11-13,1,Risk-Off,0.9999997190462121,0
2003-11-14,1,Risk-Off,0.9999997521918284,0
2003-11-17,1,Risk-Off,0.99999972626396,0
2003-11-18,1,Risk-Off,0.9999997098384904,0
2003-11-19,1,Risk-Off,0.9999997140367167,0
2003-11-20,1,Risk-Off,0.9999997236700819,0
2003-11-21,1,Risk-Off,0.9999997380837501,0
2003-11-24,1,Risk-Off,0.9999996601473535,0
2003-11-25,1,Risk-Off,0.9999997335435538,0
2003-11-26,1,Risk-Off,0.999999725136187,0
2003-11-28,1,Risk-Off,0.9999997465784284,0
2003-12-01,1,Risk-Off,0.999999676638306,0
2003-12-02,1,Risk-Off,0.9999997382183553,0
2003-12-03,1,Risk-Off,0.9999997254817948,0
2003-12-04,1,Risk-Off,0.999999692103349,0
2003-12-05,1,Risk-Off,0.9999997446284723,0
2003-12-08,1,Risk-Off,0.9999997170089446,0
2003-12-09,1,Risk-Off,0.9999997258710585,0
2003-12-10,1,Risk-Off,0.9999997176092109,0
2003-12-11,1,Risk-Off,0.9999996999577428,0
2003-12-12,1,Risk-Off,0.9999997229461244,0
2003-12-15,1,Risk-Off,0.9999997343584608,0
2003-12-16,1,Risk-Off,0.9999996156112331,0
2003-12-17,1,Risk-Off,0.9999996366969504,0
2003-12-18,1,Risk-Off,0.9999995856015579,0
2003-12-19,1,Risk-Off,0.9999996579172733,0
2003-12-22,1,Risk-Off,0.9999996913612016,0
2003-12-23,1,Risk-Off,0.9999997106533974,0
2003-12-24,1,Risk-Off,0.9999997574305165,0
2003-12-26,1,Risk-Off,0.9999997690829598,0
2003-12-29,1,Risk-Off,0.9999997561172065,0
2003-12-30,1,Risk-Off,0.9999997645318495,0
2003-12-31,1,Risk-Off,0.9999997545819798,0
2004-01-02,1,Risk-Off,0.9999997065825004,0
2004-01-05,1,Risk-Off,0.9999997154555281,0
2004-01-06,1,Risk-Off,0.9999997230843675,0
2004-01-07,1,Risk-Off,0.9999996938568543,0
2004-01-08,1,Risk-Off,0.9999995766666857,0
2004-01-09,1,Risk-Off,0.9999997071827667,0
2004-01-12,1,Risk-Off,0.9999997160994502,0
2004-01-13,1,Risk-Off,0.9999997138148001,0
2004-01-14,1,Risk-Off,0.9999997271880064,0
2004-01-15,1,Risk-Off,0.9999997429550025,0
2004-01-16,1,Risk-Off,0.9999996965889756,0
2004-01-20,1,Risk-Off,0.9999997195882708,0
2004-01-21,1,Risk-Off,0.9999996671177186,0
2004-01-22,1,Risk-Off,0.9999997168816154,0
2004-01-23,1,Risk-Off,0.9999997120358289,0
2004-01-26,1,Risk-Off,0.9999995434082981,0
2004-01-27,1,Risk-Off,0.9999997085106286,0
2004-01-28,1,Risk-Off,0.9999997421109916,0
2004-01-29,1,Risk-Off,0.9999996744664333,0
2004-01-30,1,Risk-Off,0.9999996571605739,0
2004-02-02,1,Risk-Off,0.9999995765175287,0
2004-02-03,1,Risk-Off,0.9999997526611275,0
2004-02-04,1,Risk-Off,0.9999997639934287,0
2004-02-05,1,Risk-Off,0.9999997493687575,0
2004-02-06,1,Risk-Off,0.9999997123086773,0
2004-02-09,1,Risk-Off,0.9999997378509194,0
2004-02-10,1,Risk-Off,0.9999996422266761,0
2004-02-11,1,Risk-Off,0.9999994336832754,0
2004-02-12,1,Risk-Off,0.9999997144696361,0
2004-02-13,1,Risk-Off,0.9999997661034559,0
2004-02-17,1,Risk-Off,0.9999997300692849,0
2004-02-18,1,Risk-Off,0.999999775329368,0
2004-02-19,1,Risk-Off,0.9999997756458722,0
2004-02-20,1,Risk-Off,0.9999997603336229,0
2004-02-23,1,Risk-Off,0.9999997737941413,0
2004-02-24,1,Risk-Off,0.9999997716950281,0
2004-02-25,1,Risk-Off,0.9999997414525176,0
2004-02-26,1,Risk-Off,0.9999997083578335,0
2004-02-27,1,Risk-Off,0.9999997003979382,0
2004-03-01,1,Risk-Off,0.9999996207044015,0
2004-03-02,1,Risk-Off,0.9999997249033564,0
2004-03-03,1,Risk-Off,0.9999996626066264,0
2004-03-04,1,Risk-Off,0.9999996609076909,0
2004-03-05,1,Risk-Off,0.9999997608756817,0
2004-03-08,1,Risk-Off,0.9999997559062037,0
2004-03-09,1,Risk-Off,0.9999997527084211,0
2004-03-10,1,Risk-Off,0.9999994597020855,0
2004-03-11,1,Risk-Off,0.9999988662609273,0
2004-03-12,1,Risk-Off,0.9999996487932257,0
2004-03-15,1,Risk-Off,0.999998450913444,0
2004-03-16,1,Risk-Off,0.9999991507833297,0
2004-03-17,1,Risk-Off,0.9999995693434375,0
2004-03-18,1,Risk-Off,0.9999994221181474,0
2004-03-19,1,Risk-Off,0.9999992209271419,0
2004-03-22,1,Risk-Off,0.9999981156451686,0
2004-03-23,1,Risk-Off,0.9999987636154768,0
2004-03-24,1,Risk-Off,0.9999990372639418,0
2004-03-25,1,Risk-Off,0.9999995482213418,0
2004-03-26,1,Risk-Off,0.99999946936819,0
2004-03-29,1,Risk-Off,0.9999996358965954,0
2004-03-30,1,Risk-Off,0.9999996327570208,0
2004-03-31,1,Risk-Off,0.9999993641033346,0
2004-04-01,1,Risk-Off,0.9999993556232114,0
2004-04-02,1,Risk-Off,0.9999995198160165,0
2004-04-05,1,Risk-Off,0.9999993689345674,0
2004-04-06,1,Risk-Off,0.9999995285544375,0
2004-04-07,1,Risk-Off,0.9999995128274627,0
2004-04-08,1,Risk-Off,0.9999991687658438,0
2004-04-12,1,Risk-Off,0.9999991351109304,0
2004-04-13,1,Risk-Off,0.9999993458334168,0
2004-04-14,1,Risk-Off,0.9999982398309869,0
2004-04-15,1,Risk-Off,0.9999989727844696,0
2004-04-16,1,Risk-Off,0.999998591506565,0
2004-04-19,1,Risk-Off,0.9999988924216036,0
2004-04-20,1,Risk-Off,0.9999991106637343,0
2004-04-21,1,Risk-Off,0.9999972028056632,0
2004-04-22,1,Risk-Off,0.99999629445624,0
2004-04-23,1,Risk-Off,0.9999985051192457,0
2004-04-26,1,Risk-Off,0.9999991307635495,0
2004-04-27,1,Risk-Off,0.9999992892810748,0
2004-04-28,1,Risk-Off,0.9999995812359852,0
2004-04-29,1,Risk-Off,0.999999511350444,0
2004-04-30,1,Risk-Off,0.9999994518331415,0
2004-05-03,1,Risk-Off,0.9999988708447753,0
2004-05-04,1,Risk-Off,0.9999989374524564,0
2004-05-05,1,Risk-Off,0.9999989776193384,0
2004-05-06,1,Risk-Off,0.9999990917862792,0
2004-05-07,1,Risk-Off,0.9999987661220412,0
2004-05-10,1,Risk-Off,0.9999983505672351,0
2004-05-11,1,Risk-Off,0.9999981542767935,0
2004-05-12,1,Risk-Off,0.999997913959662,0
2004-05-13,1,Risk-Off,0.9999975752209432,0
2004-05-14,1,Risk-Off,0.9999981384698049,0
2004-05-17,1,Risk-Off,0.9999973653064591,0
2004-05-18,1,Risk-Off,0.9999976585159075,0
2004-05-19,1,Risk-Off,0.9999974232374828,0
2004-05-20,1,Risk-Off,0.9999975908205587,0
2004-05-21,1,Risk-Off,0.9999977209944112,0
2004-05-24,1,Risk-Off,0.9999976107202551,0
2004-05-25,1,Risk-Off,0.9999973565607811,0
2004-05-26,1,Risk-Off,0.9999978891232327,0
2004-05-27,1,Risk-Off,0.9999979679580702,0
2004-05-28,1,Risk-Off,0.999998030331092,0
2004-06-01,1,Risk-Off,0.9999968595742956,0
2004-06-02,1,Risk-Off,0.9999968731220862,0
2004-06-03,1,Risk-Off,0.99999711318431,0
2004-06-04,1,Risk-Off,0.9999967403217319,0
2004-06-07,1,Risk-Off,0.9999959330862956,0
2004-06-08,1,Risk-Off,0.9999966165872077,0
2004-06-09,1,Risk-Off,0.9999973121448164,0
2004-06-10,1,Risk-Off,0.9999962116816185,0
2004-06-14,1,Risk-Off,0.9999963803886227,0
2004-06-15,1,Risk-Off,0.9999952727596658,0
2004-06-16,1,Risk-Off,0.9999943003002588,0
2004-06-17,1,Risk-Off,0.9999958587917973,0
2004-06-18,1,Risk-Off,0.9999957190139642,0
2004-06-21,1,Risk-Off,0.9999968759633387,0
2004-06-22,1,Risk-Off,0.999996352660049,0
2004-06-23,1,Risk-Off,0.9999965426237136,0
2004-06-24,1,Risk-Off,0.9999980563462276,0
2004-06-25,1,Risk-Off,0.9999983479624465,0
2004-06-28,1,Risk-Off,0.9999980384765106,0
2004-06-29,1,Risk-Off,0.9999980494522712,0
2004-06-30,1,Risk-Off,0.9999981084128804,0
2004-07-01,1,Risk-Off,0.9999979465922643,0
2004-07-02,1,Risk-Off,0.9999979272127912,0
2004-07-06,1,Risk-Off,0.999997692323566,0
2004-07-07,1,Risk-Off,0.9999975414278406,0
2004-07-08,1,Risk-Off,0.9999973347875358,0
2004-07-09,1,Risk-Off,0.9999976250829611,0
2004-07-12,1,Risk-Off,0.9999979657170798,0
2004-07-13,1,Risk-Off,0.9999979807528158,0
2004-07-14,1,Risk-Off,0.9999980495468584,0
2004-07-15,1,Risk-Off,0.999997885809041,0
2004-07-16,1,Risk-Off,0.9999980761622599,0
2004-07-19,1,Risk-Off,0.9999979427251008,0
2004-07-20,1,Risk-Off,0.9999977425057311,0
2004-07-21,1,Risk-Off,0.9999971873552105,0
2004-07-22,1,Risk-Off,0.9999972268198943,0
2004-07-23,1,Risk-Off,0.9999968056487065,0
2004-07-26,1,Risk-Off,0.9999967961354224,0
2004-07-27,1,Risk-Off,0.9999967915079282,0
2004-07-28,1,Risk-Off,0.999997139967033,0
2004-07-29,1,Risk-Off,0.9999972029220782,0
2004-07-30,1,Risk-Off,0.9999971156726802,0
2004-08-02,1,Risk-Off,0.9999921649521171,0
2004-08-03,1,Risk-Off,0.9999958887577051,0
2004-08-04,1,Risk-Off,0.9999963119912331,0
2004-08-05,1,Risk-Off,0.999995106239263,0
2004-08-06,1,Risk-Off,0.9999902556375683,0
2004-08-09,1,Risk-Off,0.999989157273951,0
2004-08-10,1,Risk-Off,0.9999876576910051,0
2004-08-11,1,Risk-Off,0.9999796491280802,0
2004-08-12,1,Risk-Off,0.9999711650972168,0
2004-08-13,1,Risk-Off,0.9999772703777379,0
2004-08-16,1,Risk-Off,0.9999815998836584,0
2004-08-17,1,Risk-Off,0.999985727328741,0
2004-08-18,1,Risk-Off,0.9999895670005935,0
2004-08-19,1,Risk-Off,0.9999890718260349,0
2004-08-20,1,Risk-Off,0.9999914399489019,0
2004-08-23,1,Risk-Off,0.9999935752518401,0
2004-08-24,1,Risk-Off,0.9999946527566128,0
2004-08-25,1,Risk-Off,0.9999944796479698,0
2004-08-26,1,Risk-Off,0.9999955048325397,0
2004-08-27,1,Risk-Off,0.9999958520433746,0
2004-08-30,1,Risk-Off,0.9999960426763295,0
2004-08-31,1,Risk-Off,0.9999940133345293,0
2004-09-01,1,Risk-Off,0.9999800057846897,0
2004-09-02,1,Risk-Off,0.9999513159264461,0
2004-09-03,1,Risk-Off,0.9999334132786415,0
2004-09-07,1,Risk-Off,0.999926252081545,0
2004-09-08,1,Risk-Off,0.9999627144718901,0
2004-09-09,1,Risk-Off,0.999966730898906,0
2004-09-10,1,Risk-Off,0.9999630019961415,0
2004-09-13,1,Risk-Off,0.9999692664635246,0
2004-09-14,1,Risk-Off,0.9999812254662012,0
2004-09-15,1,Risk-Off,0.9999910048504558,0
2004-09-16,1,Risk-Off,0.9999917760880468,0
2004-09-17,1,Risk-Off,0.9999888086793863,0
2004-09-20,1,Risk-Off,0.999993064606718,0
2004-09-21,1,Risk-Off,0.9999904805861831,0
2004-09-22,1,Risk-Off,0.9999927670294356,0
2004-09-23,1,Risk-Off,0.9999876082623983,0
2004-09-24,1,Risk-Off,0.9999835419302262,0
2004-09-27,1,Risk-Off,0.9999878102404991,0
2004-09-28,1,Risk-Off,0.9999362738823613,0
2004-09-29,1,Risk-Off,0.9985218058949025,0
2004-09-30,1,Risk-Off,0.965361237927076,0
2004-10-01,2,Risk-On,0.5890718703156786,0
2004-10-04,2,Risk-On,0.8619453145799009,0
2004-10-05,2,Risk-On,0.9640328466873825,0
2004-10-06,2,Risk-On,0.9895848878306958,0
2004-10-07,2,Risk-On,0.9969362510191334,0
2004-10-08,2,Risk-On,0.9987702480833183,0
2004-10-11,2,Risk-On,0.9995037339601032,0
2004-10-12,2,Risk-On,0.9997685291453118,0
2004-10-13,2,Risk-On,0.9998874132917077,0
2004-10-14,2,Risk-On,0.9999434957747204,0
2004-10-15,2,Risk-On,0.9999774043287197,0
2004-10-18,2,Risk-On,0.999990495265288,0
2004-10-19,2,Risk-On,0.999996368510665,0
2004-10-20,2,Risk-On,0.9999978392612017,0
2004-10-21,2,Risk-On,0.9999990803302944,0
2004-10-22,2,Risk-On,0.9999990569672162,0
2004-10-25,2,Risk-On,0.999998107296023,0
2004-10-26,2,Risk-On,0.99999641100938,0
2004-10-27,2,Risk-On,0.9999954908627641,0
2004-10-28,2,Risk-On,0.9999952171352344,0
2004-10-29,2,Risk-On,0.9999967762575701,0
2004-11-01,2,Risk-On,0.9999978794207638,0
2004-11-02,2,Risk-On,0.9999985263177168,0
2004-11-03,2,Risk-On,0.9999984665167111,0
2004-11-04,2,Risk-On,0.9999965906958005,0
2004-11-05,2,Risk-On,0.9999977296746089,0
2004-11-08,2,Risk-On,0.9999983833344567,0
2004-11-09,2,Risk-On,0.999998552500212,0
2004-11-10,2,Risk-On,0.9999987924100439,0
2004-11-11,2,Risk-On,0.9999979999103736,0
2004-11-12,2,Risk-On,0.9999986520060692,0
2004-11-15,2,Risk-On,0.9999992177184471,3
2004-11-16,2,Risk-On,0.9999994801475155,3
2004-11-17,2,Risk-On,0.9999989873909396,3
2004-11-18,2,Risk-On,0.9999992747764638,3
2004-11-19,2,Risk-On,0.9999994989340285,3
2004-11-22,2,Risk-On,0.9999977715367369,3
2004-11-23,2,Risk-On,0.9999988204333612,3
2004-11-24,2,Risk-On,0.9999992143314915,3
2004-11-26,2,Risk-On,0.9999992344276709,3
2004-11-29,2,Risk-On,0.9999993874409541,3
2004-11-30,2,Risk-On,0.9999994587816773,0
2004-12-01,2,Risk-On,0.999999630468733,0
2004-12-02,2,Risk-On,0.9999998911189382,0
2004-12-03,2,Risk-On,0.9999999102983606,0
2004-12-06,2,Risk-On,0.9999999220890489,0
2004-12-07,2,Risk-On,0.9999999235369643,0
2004-12-08,2,Risk-On,0.999999860574472,3
2004-12-09,2,Risk-On,0.9999998747953293,0
2004-12-10,2,Risk-On,0.9999998921011923,0
2004-12-13,2,Risk-On,0.9999998670282455,3
2004-12-14,2,Risk-On,0.999999892006605,3
2004-12-15,2,Risk-On,0.9999999154279102,3
2004-12-16,2,Risk-On,0.9999999418541864,3
2004-12-17,2,Risk-On,0.9999999505707832,3
2004-12-20,2,Risk-On,0.9999999348074219,3
2004-12-21,2,Risk-On,0.9999999284264075,3
2004-12-22,2,Risk-On,0.9999999400388351,3
2004-12-23,2,Risk-On,0.9999999521460279,3
2004-12-27,2,Risk-On,0.9999999600076998,3
2004-12-28,2,Risk-On,0.9999999284264075,3
2004-12-29,2,Risk-On,0.9999999379142556,0
2004-12-30,2,Risk-On,0.9999999484753075,0
2004-12-31,2,Risk-On,0.9999999501123978,0
2005-01-03,2,Risk-On,0.9999998214880339,3
2005-01-04,2,Risk-On,0.9999997516461316,3
2005-01-05,2,Risk-On,0.9999995942162883,3
2005-01-06,2,Risk-On,0.9999995701547064,3
2005-01-07,2,Risk-On,0.9999996728475333,3
2005-01-10,2,Risk-On,0.9999997012055692,3
2005-01-11,2,Risk-On,0.9999997926679713,3
2005-01-12,2,Risk-On,0.9999996803053874,3
2005-01-13,2,Risk-On,0.9999998089224573,3
2005-01-14,2,Risk-On,0.9999996127699727,3
2005-01-18,2,Risk-On,0.9999995524086536,3
2005-01-19,2,Risk-On,0.9999997184786876,3
2005-01-20,2,Risk-On,0.9999995569270212,3
2005-01-21,2,Risk-On,0.9999995028921475,3
2005-01-24,2,Risk-On,0.9999995385152188,3
2005-01-25,2,Risk-On,0.999999509447782,3
2005-01-26,2,Risk-On,0.9999996132392719,3
2005-01-27,2,Risk-On,0.9999995910803517,3
